Rowid_,OBJECTID,ELEVATION,AREA,VOLUME
,0,120.778572082520000,0.000000000000000,0.000000000000000
,0,120.788572082520010,3.500000000000000,0.017957687377930
,0,120.798572082520000,12.000000000000000,0.094196319580078
,0,120.808572082520000,22.750000000000000,0.267177581787109
,0,120.818572082520010,34.000000000000000,0.552795410156250
,0,120.828572082520000,47.000000000000000,0.955522537231445
,0,120.838572082520000,59.500000000000000,1.489204406738281
,0,120.848572082519990,73.000000000000000,2.154972076416016
,0,120.858572082520000,83.750000000000000,2.938205718994141
,0,120.868572082520000,97.250000000000000,3.850650787353516
,0,120.878572082519990,111.250000000000000,4.901752471923828
,0,120.888572082520000,133.250000000000000,6.123321533203125
,0,120.898572082520000,176.750000000000000,7.627826690673828
,0,120.908572082520000,316.000000000000000,10.046699523925781
,0,120.918572082520000,488.750000000000000,14.051803588867188
,0,120.928572082520010,660.000000000000000,19.823844909667969
,0,120.938572082520000,865.750000000000000,27.362556457519531
,0,120.948572082520000,1125.000000000000000,37.330375671386719
,0,120.958572082520010,1362.500000000000000,49.772253036499023
,0,120.968572082520000,1582.250000000000000,64.515928268432617
,0,120.978572082520000,1770.000000000000000,81.290819168090820
,0,120.988572082519990,1953.250000000000000,99.883567810058594
,0,120.998572082520000,2131.000000000000000,120.330642700195310
,0,121.008572082520000,2332.250000000000000,142.641542434692380
,0,121.018572082520000,2541.250000000000000,167.008293151855470
,0,121.028572082520000,2766.750000000000000,193.529397964477540
,0,121.038572082520010,2975.750000000000000,222.208272933959960
,0,121.048572082520000,3155.000000000000000,252.932920455932620
,0,121.058572082520000,3287.250000000000000,285.170301437377930
,0,121.068572082520010,3405.750000000000000,318.658483505249020
,0,121.078572082520000,3517.000000000000000,353.275732040405270
,0,121.088572082520000,3644.250000000000000,389.074684143066410
,0,121.098572082519990,3779.000000000000000,426.221477508544920
,0,121.108572082520000,3947.750000000000000,464.827756881713870
,0,121.118572082520000,4111.750000000000000,505.095411300659180
,0,121.128572082519990,4279.250000000000000,547.041976928710940
,0,121.138572082520000,4448.750000000000000,590.681461334228520
,0,121.148572082520000,4672.750000000000000,636.313316345214840
,0,121.158572082520000,4871.000000000000000,684.024065017700200
,0,121.168572082520000,5070.750000000000000,733.739952087402340
,0,121.178572082520010,5295.250000000000000,785.575607299804690
,0,121.188572082520000,5483.750000000000000,839.542118072509770
,0,121.198572082520000,5677.500000000000000,895.333454132080080
,0,121.208572082520010,5860.500000000000000,953.034946441650390
,0,121.218572082520000,6042.000000000000000,1012.546175003051800
,0,121.228572082520000,6222.500000000000000,1073.849645614624000
,0,121.238572082519990,6394.250000000000000,1136.964536666870100
,0,121.248572082520000,6551.500000000000000,1201.708721160888700
,0,121.258572082520000,6712.750000000000000,1268.083003997802700
,0,121.268572082520000,6867.750000000000000,1335.979671478271500
,0,121.278572082520000,7023.000000000000000,1405.459949493408200
,0,121.288572082520010,7176.750000000000000,1476.426404953002900
,0,121.298572082520000,7326.250000000000000,1548.897245407104500
,0,121.308572082520000,7477.750000000000000,1622.949632644653300
,0,121.318572082520010,7630.250000000000000,1698.497337341308600
,0,121.328572082520000,7783.500000000000000,1775.577121734619100
,0,121.338572082520000,7948.250000000000000,1854.158647537231400
,0,121.348572082519990,8117.500000000000000,1934.501571655273400
,0,121.358572082520000,8282.750000000000000,2016.526365280151400
,0,121.368572082520000,8468.500000000000000,2100.218265533447300
,0,121.378572082519990,8687.500000000000000,2185.985097885131800
,0,121.388572082520000,8914.500000000000000,2273.983337402343700
,0,121.398572082520000,9145.500000000000000,2364.310226440429700
,0,121.408572082520000,9382.250000000000000,2456.894683837890600
,0,121.418572082520000,9631.500000000000000,2551.997627258300800
,0,121.428572082520010,9906.000000000000000,2649.683391571044900
,0,121.438572082520000,10189.500000000000000,2750.216274261474600
,0,121.448572082520000,10470.500000000000000,2853.441728591918900
,0,121.458572082520010,10841.750000000000000,2959.962354660034200
,0,121.468572082520000,11321.250000000000000,3070.868885040283200
,0,121.478572082520000,11804.500000000000000,3186.233905792236300
,0,121.488572082519990,12597.000000000000000,3308.156257629394500
,0,121.498572082520000,13311.250000000000000,3437.805643081665000
,0,121.508572082520000,14032.000000000000000,3574.578336715698200
,0,121.518572082520000,14691.250000000000000,3718.181169509887700
,0,121.528572082520000,15253.000000000000000,3867.980098724365200
,0,121.538572082520010,15718.500000000000000,4022.931894302368200
,0,121.548572082520000,16117.250000000000000,4182.083164215087900
,0,121.558572082520000,16441.750000000000000,4344.983699798584000
,0,121.568572082520010,16748.750000000000000,4510.995744705200200
,0,121.578572082520000,17125.500000000000000,4680.297840118408200
,0,121.588572082520000,17512.500000000000000,4853.463897705078100
,0,121.598572082519990,17903.500000000000000,5030.627559661865200
,0,121.608572082520000,18321.250000000000000,5211.797550201416000
,0,121.618572082520000,18726.000000000000000,5397.008756637573200
,0,121.628572082519990,19101.000000000000000,5586.177524566650400
,0,121.638572082520000,19529.750000000000000,5779.278179168701200
,0,121.648572082520000,19883.750000000000000,5976.450822830200200
,0,121.658572082520000,20138.500000000000000,6176.494039535522500
,0,121.668572082520000,20382.000000000000000,6379.157020568847700
,0,121.678572082520010,20594.000000000000000,6584.069896697998000
,0,121.688572082520000,20814.750000000000000,6791.156700134277300
,0,121.698572082520000,21013.500000000000000,7000.207841873168900
,0,121.708572082520010,21199.500000000000000,7211.347227096557600
,0,121.718572082520000,21370.250000000000000,7424.262510299682600
,0,121.728572082520000,21535.000000000000000,7638.680402755737300
,0,121.738572082519990,21703.250000000000000,7854.925447463989300
,0,121.748572082520000,21865.750000000000000,8072.833747863769500
,0,121.758572082520000,22037.000000000000000,8292.393978118896500
,0,121.768572082520000,22214.000000000000000,8513.548093795776400
,0,121.778572082520000,22381.500000000000000,8736.586734771728500
,0,121.788572082520010,22538.750000000000000,8961.233304977417000
,0,121.798572082520000,22681.750000000000000,9187.213348388671900
,0,121.808572082520000,22824.000000000000000,9414.783515930175800
,0,121.818572082520010,22963.250000000000000,9643.772197723388700
,0,121.828572082520000,23100.000000000000000,9874.150480270385700
,0,121.838572082520000,23235.750000000000000,10105.732057571411000
,0,121.848572082519990,23371.500000000000000,10338.845067977905000
,0,121.858572082520000,23502.000000000000000,10573.252944946289000
,0,121.868572082520000,23633.250000000000000,10808.810930252075000
,0,121.878572082519990,23755.000000000000000,11045.814662933350000
,0,121.888572082520000,23879.750000000000000,11284.047887802124000
,0,121.898572082520000,23997.500000000000000,11523.489614486694000
,0,121.908572082520000,24119.000000000000000,11763.907972335815000
,0,121.918572082520000,24245.500000000000000,12005.798095703125000
,0,121.928572082520010,24365.500000000000000,12248.893520355225000
,0,121.938572082520000,24494.750000000000000,12493.269039154053000
,0,121.948572082520000,24609.500000000000000,12738.661685943604000
,0,121.958572082520010,24728.500000000000000,12985.395441055298000
,0,121.968572082520000,24839.000000000000000,13233.289073944092000
,0,121.978572082520000,24953.000000000000000,13482.096879959106000
,0,121.988572082519990,25071.000000000000000,13732.275943756104000
,0,121.998572082520000,25179.500000000000000,13983.570261001587000
,0,122.008572082520000,25294.750000000000000,14235.995231628418000
,0,122.018572082520000,25403.250000000000000,14489.356683731079000
,0,122.028572082520000,25510.000000000000000,14743.985696792603000
,0,122.038572082520010,25623.500000000000000,14999.701881408691000
,0,122.048572082520000,25729.000000000000000,15256.320014953613000
,0,122.058572082520000,25829.500000000000000,15514.148368835449000
,0,122.068572082520010,25933.250000000000000,15773.017518997192000
,0,122.078572082520000,26030.250000000000000,16032.901557922363000
,0,122.088572082520000,26133.000000000000000,16293.562532424927000
,0,122.098572082519990,26231.500000000000000,16555.472911834717000
,0,122.108572082520000,26338.000000000000000,16818.375646591187000
,0,122.118572082520000,26442.000000000000000,17082.122743606567000
,0,122.128572082519990,26545.250000000000000,17347.137947082520000
,0,122.138572082520000,26655.500000000000000,17613.206773757935000
,0,122.148572082520000,26758.750000000000000,17880.320493698120000
,0,122.158572082520000,26862.750000000000000,18148.293802261353000
,0,122.168572082520000,26968.500000000000000,18417.528587341309000
,0,122.178572082520010,27067.250000000000000,18687.743778228760000
,0,122.188572082520000,27171.250000000000000,18958.974748611450000
,0,122.198572082520000,27267.750000000000000,19231.004190444946000
,0,122.208572082520010,27377.500000000000000,19504.291690826416000
,0,122.218572082520000,27477.750000000000000,19778.623916625977000
,0,122.228572082520000,27580.500000000000000,20053.780485153198000
,0,122.238572082519990,27684.750000000000000,20330.157806396484000
,0,122.248572082520000,27785.500000000000000,20607.575248718262000
,0,122.258572082520000,27894.000000000000000,20886.012016296387000
,0,122.268572082520000,27999.750000000000000,21165.322080612183000
,0,122.278572082520000,28099.500000000000000,21445.862865447998000
,0,122.288572082520010,28201.500000000000000,21727.447423934937000
,0,122.298572082520000,28302.250000000000000,22009.785829544067000
,0,122.308572082520000,28410.000000000000000,22293.402288436890000
,0,122.318572082520010,28510.750000000000000,22578.077526092529000
,0,122.328572082520000,28613.000000000000000,22863.761518478394000
,0,122.338572082520000,28717.500000000000000,23150.252048492432000
,0,122.348572082519990,28823.000000000000000,23438.019197463989000
,0,122.358572082520000,28929.500000000000000,23726.834775924683000
,0,122.368572082520000,29038.750000000000000,24016.516427993774000
,0,122.378572082519990,29142.500000000000000,24307.475013732910000
,0,122.388572082520000,29242.000000000000000,24599.450080871582000
,0,122.398572082520000,29349.750000000000000,24892.475419998169000
,0,122.408572082520000,29449.500000000000000,25186.305601119995000
,0,122.418572082520000,29558.250000000000000,25481.399290084839000
,0,122.428572082520010,29659.750000000000000,25777.548442840576000
,0,122.438572082520000,29773.250000000000000,26074.793298721313000
,0,122.448572082520000,29886.750000000000000,26372.909473419189000
,0,122.458572082520010,29989.250000000000000,26672.373836517334000
,0,122.468572082520000,30093.250000000000000,26972.852073669434000
,0,122.478572082520000,30206.750000000000000,27274.188777923584000
,0,122.488572082519990,30305.500000000000000,27576.814252853394000
,0,122.498572082520000,30412.000000000000000,27880.462911605835000
,0,122.508572082520000,30512.250000000000000,28185.150070190430000
,0,122.518572082520000,30617.750000000000000,28490.625864028931000
,0,122.528572082520000,30725.000000000000000,28797.403291702271000
,0,122.538572082520010,30838.250000000000000,29105.270662307739000
,0,122.548572082520000,30949.250000000000000,29414.023292541504000
,0,122.558572082520000,31059.250000000000000,29724.132766723633000
,0,122.568572082520010,31174.750000000000000,30035.371524810791000
,0,122.578572082520000,31287.250000000000000,30347.739170074463000
,0,122.588572082520000,31410.250000000000000,30661.060781478882000
,0,122.598572082519990,31533.750000000000000,30975.821662902832000
,0,122.608572082520000,31660.250000000000000,31291.857856750488000
,0,122.618572082520000,31785.750000000000000,31608.909448623657000
,0,122.628572082519990,31908.250000000000000,31927.414665222168000
,0,122.638572082520000,32043.750000000000000,32247.267141342163000
,0,122.648572082520000,32178.000000000000000,32568.428346633911000
,0,122.658572082520000,32315.250000000000000,32890.739046096802000
,0,122.668572082520000,32456.250000000000000,33214.681776046753000
,0,122.678572082520010,32595.500000000000000,33539.995018005371000
,0,122.688572082520000,32739.500000000000000,33866.744226455688000
,0,122.698572082520000,32876.500000000000000,34194.627470016479000
,0,122.708572082520010,33011.000000000000000,34524.138675689697000
,0,122.718572082520000,33146.750000000000000,34855.016717910767000
,0,122.728572082520000,33288.000000000000000,35187.000324249268000
,0,122.738572082519990,33435.750000000000000,35520.680980682373000
,0,122.748572082520000,33584.750000000000000,35855.840847015381000
,0,122.758572082520000,33730.750000000000000,36192.465345382690000
,0,122.768572082520000,33876.000000000000000,36530.328502655029000
,0,122.778572082520000,34027.000000000000000,36869.923391342163000
,0,122.788572082520010,34181.500000000000000,37211.040760040283000
,0,122.798572082520000,34345.500000000000000,37553.497665405273000
,0,122.808572082520000,34514.250000000000000,37897.851652145386000
,0,122.818572082520010,34674.500000000000000,38243.852361679077000
,0,122.828572082520000,34840.250000000000000,38591.519195556641000
,0,122.838572082520000,35000.750000000000000,38940.536825180054000
,0,122.848572082519990,35167.500000000000000,39291.448545455933000
,0,122.858572082520000,35330.000000000000000,39643.994325637817000
,0,122.868572082520000,35497.250000000000000,39997.941362380981000
,0,122.878572082519990,35668.000000000000000,40353.846240997314000
,0,122.888572082520000,35840.500000000000000,40711.456680297852000
,0,122.898572082520000,36029.000000000000000,41070.903743743896000
,0,122.908572082520000,36228.500000000000000,41431.995685577393000
,0,122.918572082520000,36440.000000000000000,41795.387954711914000
,0,122.928572082520010,36664.750000000000000,42160.931947708130000
,0,122.938572082520000,36935.000000000000000,42529.007659912109000
,0,122.948572082520000,37235.000000000000000,42899.619716644287000
,0,122.958572082520010,37679.500000000000000,43274.024457931519000
,0,122.968572082520000,38370.250000000000000,43654.188673019409000
,0,122.978572082520000,38984.750000000000000,44040.968038558960000
,0,122.988572082519990,39366.500000000000000,44433.121063232422000
,0,122.998572082520000,39550.000000000000000,44827.913311004639000
,0,123.008572082520000,39649.000000000000000,45224.070753097534000
,0,123.018572082520000,39723.000000000000000,45620.725337982178000
,0,123.028572082520000,39781.750000000000000,46018.360990524292000
,0,123.038572082520010,39827.500000000000000,46416.503919601440000
,0,123.048572082520000,39869.250000000000000,46814.788753509521000
,0,123.058572082520000,39898.250000000000000,47213.700494766235000
,0,123.068572082520010,39927.750000000000000,47612.940330505371000
,0,123.078572082520000,39957.000000000000000,48012.454822540283000
,0,123.088572082520000,39983.000000000000000,48411.918071746826000
,0,123.098572082519990,40004.500000000000000,48811.957983016968000
,0,123.108572082520000,40023.750000000000000,49212.196809768677000
,0,123.118572082520000,40041.500000000000000,49612.297176361084000
,0,123.128572082519990,40055.500000000000000,50012.867368698120000
,0,123.138572082520000,40073.250000000000000,50413.589250564575000
,0,123.148572082520000,40089.000000000000000,50814.486236572266000
,0,123.158572082520000,40101.250000000000000,51215.217536926270000
,0,123.168572082520000,40114.500000000000000,51616.378988265991000
,0,123.178572082520010,40127.750000000000000,52017.664447784424000
,0,123.188572082520000,40141.500000000000000,52419.096420288086000
,0,123.198572082520000,40154.250000000000000,52820.355922698975000
,0,123.208572082520010,40164.750000000000000,53222.032907485962000
,0,123.218572082520000,40173.500000000000000,53623.814559936523000
,0,123.228572082520000,40181.250000000000000,54025.371847152710000
,0,123.238572082519990,40192.500000000000000,54427.327365875244000
,0,123.248572082520000,40197.750000000000000,54829.365312576294000
,0,123.258572082520000,40205.500000000000000,55231.468059539795000
,0,123.268572082520000,40211.250000000000000,55633.331296920776000
,0,123.278572082520000,40218.250000000000000,56035.562166213989000
,0,123.288572082520010,40224.250000000000000,56437.864456176758000
,0,123.298572082520000,40229.500000000000000,56839.913742065430000
,0,123.308572082520000,40236.750000000000000,57242.328817367554000
,0,123.318572082520010,40243.500000000000000,57644.814231872559000
,0,123.328572082520000,40254.250000000000000,58047.392572402954000
,0,123.338572082520000,40265.750000000000000,58449.767427444458000
,0,123.348572082519990,40278.250000000000000,58852.566204071045000
,0,123.358572082520000,40300.750000000000000,59255.548988342285000
,0,123.368572082520000,40325.750000000000000,59658.453657150269000
,0,123.378572082519990,40347.250000000000000,60061.916723251343000
,0,123.388572082520000,40380.500000000000000,60465.630817413330000
,0,123.398572082520000,40506.500000000000000,60870.054199218750000
,0,123.408572082520000,40725.250000000000000,61276.570589065552000
,0,123.418572082520000,40769.250000000000000,61684.134901046753000
,0,123.428572082520010,40811.500000000000000,62092.122072219849000
,0,123.438572082520000,40854.250000000000000,62500.554046630859000
,0,123.448572082520000,40889.000000000000000,62909.038354873657000
,0,123.458572082520010,40926.500000000000000,63318.213539123535000
,0,123.468572082520000,40964.250000000000000,63727.740159988403000
,0,123.478572082520000,41002.500000000000000,64137.358201980591000
,0,123.488572082519990,41037.500000000000000,64547.649606704712000
,0,123.498572082520000,41073.750000000000000,64958.293947219849000
,0,123.508572082520000,41107.250000000000000,65369.295925140381000
,0,123.518572082520000,41143.000000000000000,65780.323650360107000
,0,123.528572082520000,41174.250000000000000,66192.008626937866000
,0,123.538572082520010,41206.000000000000000,66604.013175964355000
,0,123.548572082520000,41239.750000000000000,67016.018964767456000
,0,123.558572082520000,41277.500000000000000,67428.698751449585000
,0,123.568572082520010,41311.500000000000000,67841.724206924438000
,0,123.578572082520000,41338.750000000000000,68255.065780639648000
,0,123.588572082520000,41369.000000000000000,68668.367336273193000
,0,123.598572082519990,41400.500000000000000,69082.317035675049000
,0,123.608572082520000,41434.750000000000000,69496.588214874268000
,0,123.618572082520000,41467.750000000000000,69910.878482818604000
,0,123.628572082519990,41507.250000000000000,70325.835966110229000
,0,123.638572082520000,41539.000000000000000,70741.137756347656000
,0,123.648572082520000,41576.000000000000000,71156.794122695923000
,0,123.658572082520000,41608.000000000000000,71572.488660812378000
,0,123.668572082520000,41644.750000000000000,71988.834819793701000
,0,123.678572082520010,41682.750000000000000,72405.557952880859000
,0,123.688572082520000,41712.500000000000000,72822.627710342407000
,0,123.698572082520000,41739.250000000000000,73239.657451629639000
,0,123.708572082520010,41768.250000000000000,73657.280223846436000
,0,123.718572082520000,41793.750000000000000,74075.180875778198000
,0,123.728572082520000,41818.000000000000000,74493.011957168579000
,0,123.738572082519990,41841.000000000000000,74911.399330139160000
,0,123.748572082520000,41861.500000000000000,75330.008001327515000
,0,123.758572082520000,41885.000000000000000,75748.830532073975000
,0,123.768572082520000,41906.000000000000000,76167.554168701172000
,0,123.778572082520000,41925.250000000000000,76586.802246093750000
,0,123.788572082520010,41949.250000000000000,77006.279354095459000
,0,123.798572082520000,41965.250000000000000,77425.623481750488000
,0,123.808572082520000,41983.000000000000000,77845.451356887817000
,0,123.818572082520010,41997.000000000000000,78265.438907623291000
,0,123.828572082520000,42011.250000000000000,78685.572195053101000
,0,123.838572082520000,42022.750000000000000,79105.512567520142000
,0,123.848572082520010,42034.750000000000000,79525.890684127808000
,0,123.858572082520000,42047.250000000000000,79946.399997711182000
,0,123.868572082520000,42054.500000000000000,80366.681304931641000
,0,123.878572082519990,42064.250000000000000,80787.364480972290000
,0,123.888572082520000,42068.000000000000000,81208.114669799805000
,0,123.898572082520000,42075.750000000000000,81628.925119400024000
,0,123.908572082520000,42079.000000000000000,82049.467538833618000
,0,123.918572082520000,42082.000000000000000,82470.363748550415000
,0,123.928572082520010,42084.000000000000000,82891.284387588501000
,0,123.938572082520000,42086.250000000000000,83312.226720809937000
,0,123.948572082520000,42088.750000000000000,83732.870092391968000
,0,123.958572082520010,42091.250000000000000,84153.863725662231000
,0,123.968572082520000,42092.000000000000000,84574.868703842163000
,0,123.978572082520000,42092.500000000000000,84995.560482025146000
,0,123.988572082519990,42092.500000000000000,85416.575401306152000
,0,123.998572082520000,42093.000000000000000,85837.592834472656000
,0,124.008572082520000,42093.750000000000000,86258.617570877075000
,0,124.018572082520000,42094.250000000000000,86679.326330184937000
,0,124.028572082520000,42094.750000000000000,87100.359802246094000
,0,124.038572082520010,42095.250000000000000,87521.400138854980000
,0,124.048572082520000,42096.000000000000000,87942.124910354614000
,0,124.058572082520000,42096.500000000000000,88363.177776336670000
,0,124.068572082520010,42096.500000000000000,88784.232704162598000
,0,124.078572082520000,42096.500000000000000,89205.287631988525000
,0,124.088572082520000,42096.750000000000000,89626.021806716919000
,0,124.098572082520010,42096.750000000000000,90047.079235076904000
,0,124.108572082520000,42096.750000000000000,90468.136663436890000
,0,124.118572082520000,42097.000000000000000,90888.874370574951000
,0,124.128572082519990,42097.000000000000000,91309.934299468994000
,0,124.138572082520000,42097.000000000000000,91730.994228363037000
,0,124.141105651855000,42097.000000000000000,91837.624202728271000